CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,IC50 (uM)
NCIH1048_LUNG,NCI-H1048,PLX4720,RAF,8.0
NCIH1092_LUNG,NCI-H1092,PLX4720,RAF,8.0
NCIH1155_LUNG,NCI-H1155,PLX4720,RAF,8.0
NCIH1184_LUNG,NCI-H1184,PLX4720,RAF,8.0
NCIH1299_LUNG,NCI-H1299,PLX4720,RAF,8.0
NCIH1339_LUNG,NCI-H1339,PLX4720,RAF,8.0
NCIH1341_LUNG,NCI-H1341,PLX4720,RAF,8.0
NCIH1355_LUNG,NCI-H1355,PLX4720,RAF,8.0
NCIH1373_LUNG,NCI-H1373,PLX4720,RAF,8.0
NCIH1563_LUNG,NCI-H1563,PLX4720,RAF,8.0
NCIH1568_LUNG,NCI-H1568,PLX4720,RAF,4.620815754
NCIH1573_LUNG,NCI-H1573,PLX4720,RAF,8.0
NCIH1581_LUNG,NCI-H1581,PLX4720,RAF,8.0
NCIH1648_LUNG,NCI-H1648,PLX4720,RAF,5.766373158
NCIH1650_LUNG,NCI-H1650,PLX4720,RAF,8.0
NCIH1651_LUNG,NCI-H1651,PLX4720,RAF,8.0
NCIH1666_LUNG,NCI-H1666,PLX4720,RAF,8.0
NCIH1693_LUNG,NCI-H1693,PLX4720,RAF,8.0
NCIH1694_LUNG,NCI-H1694,PLX4720,RAF,8.0
NCIH1703_LUNG,NCI-H1703,PLX4720,RAF,8.0
NCIH1792_LUNG,NCI-H1792,PLX4720,RAF,8.0
NCIH1793_LUNG,NCI-H1793,PLX4720,RAF,8.0
NCIH1869_LUNG,NCI-H1869,PLX4720,RAF,8.0
NCIH1915_LUNG,NCI-H1915,PLX4720,RAF,8.0
NCIH1944_LUNG,NCI-H1944,PLX4720,RAF,8.0
NCIH1975_LUNG,NCI-H1975,PLX4720,RAF,8.0
NCIH2009_LUNG,NCI-H2009,PLX4720,RAF,8.0
NCIH2023_LUNG,NCI-H2023,PLX4720,RAF,8.0
NCIH2030_LUNG,NCI-H2030,PLX4720,RAF,8.0
NCIH2052_PLEURA,NCI-H2052,PLX4720,RAF,8.0
NCIH2085_LUNG,NCI-H2085,PLX4720,RAF,8.0
NCIH2087_LUNG,NCI-H2087,PLX4720,RAF,5.211354733
NCIH211_LUNG,NCI-H211,PLX4720,RAF,8.0
NCIH2122_LUNG,NCI-H2122,PLX4720,RAF,8.0
NCIH2170_LUNG,NCI-H2170,PLX4720,RAF,8.0
NCIH2172_LUNG,NCI-H2172,PLX4720,RAF,8.0
NCIH2228_LUNG,NCI-H2228,PLX4720,RAF,8.0
NCIH226_LUNG,NCI-H226,PLX4720,RAF,8.0
NCIH2286_LUNG,NCI-H2286,PLX4720,RAF,6.033330441
NCIH23_LUNG,NCI-H23,PLX4720,RAF,0.211737986
NCIH2444_LUNG,NCI-H2444,PLX4720,RAF,8.0
NCIH2452_PLEURA,NCI-H2452,PLX4720,RAF,8.0
NCIH28_PLEURA,NCI-H28,PLX4720,RAF,8.0
NCIH322_LUNG,NCI-H322,PLX4720,RAF,8.0
NCIH3255_LUNG,NCI-H3255,PLX4720,RAF,8.0
NCIH358_LUNG,NCI-H358,PLX4720,RAF,5.514954567
NCIH441_LUNG,NCI-H441,PLX4720,RAF,8.0
NCIH460_LUNG,NCI-H460,PLX4720,RAF,8.0
NCIH520_LUNG,NCI-H520,PLX4720,RAF,8.0
NCIH522_LUNG,NCI-H522,PLX4720,RAF,8.0
NCIH647_LUNG,NCI-H647,PLX4720,RAF,8.0
NCIH650_LUNG,NCI-H650,PLX4720,RAF,8.0
NCIH661_LUNG,NCI-H661,PLX4720,RAF,8.0
NCIH727_LUNG,NCI-H727,PLX4720,RAF,8.0
NCIH747_LARGE_INTESTINE,NCI-H747,PLX4720,RAF,8.0
NCIH810_LUNG,NCI-H810,PLX4720,RAF,8.0
NCIN87_STOMACH,NCI-N87,PLX4720,RAF,8.0
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NCO2,PLX4720,RAF,0.880665138
NIHOVCAR3_OVARY,NIH:OVCAR-3,PLX4720,RAF,8.0
NUGC3_STOMACH,NUGC-3,PLX4720,RAF,8.0
NUGC4_STOMACH,NUGC-4,PLX4720,RAF,8.0
OC314_OVARY,OC 314,PLX4720,RAF,8.0
OC315_OVARY,OC 315,PLX4720,RAF,8.0
OC316_OVARY,OC 316,PLX4720,RAF,8.0
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-AML2,PLX4720,RAF,8.0
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-AML5,PLX4720,RAF,8.0
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY10,PLX4720,RAF,8.0
OCUM1_STOMACH,OCUM-1,PLX4720,RAF,8.0
OE21_OESOPHAGUS,OE21,PLX4720,RAF,8.0
OE33_OESOPHAGUS,OE33,PLX4720,RAF,8.0
ONCODG1_OVARY,ONCO-DG-1,PLX4720,RAF,8.0
ONS76_CENTRAL_NERVOUS_SYSTEM,ONS-76,PLX4720,RAF,8.0
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OPM-2,PLX4720,RAF,8.0
OV90_OVARY,OV-90,PLX4720,RAF,8.0
OVCAR4_OVARY,OVCAR-4,PLX4720,RAF,8.0
OVCAR8_OVARY,OVCAR-8,PLX4720,RAF,8.0
OVMANA_OVARY,OVMANA,PLX4720,RAF,8.0
OVSAHO_OVARY,OVSAHO,PLX4720,RAF,8.0
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P12-ICHIKAWA,PLX4720,RAF,8.0
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31/FUJ,PLX4720,RAF,8.0
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P3HR-1,PLX4720,RAF,8.0
PANC0203_PANCREAS,Panc 02.03,PLX4720,RAF,8.0
PANC0327_PANCREAS,Panc 03.27,PLX4720,RAF,8.0
PANC0403_PANCREAS,Panc 04.03,PLX4720,RAF,8.0
PANC1005_PANCREAS,Panc 10.05,PLX4720,RAF,8.0
PATU8902_PANCREAS,PA-TU-8902,PLX4720,RAF,8.0
PC14_LUNG,PC-14,PLX4720,RAF,8.0
PC3_PROSTATE,PC-3,PLX4720,RAF,8.0
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Pfeiffer,PLX4720,RAF,8.0
PK1_PANCREAS,PK-1,PLX4720,RAF,8.0
PK45H_PANCREAS,PK-45H,PLX4720,RAF,8.0
PK59_PANCREAS,PK-59,PLX4720,RAF,8.0
PL45_PANCREAS,PL45,PLX4720,RAF,8.0
PLCPRF5_LIVER,PLC/PRF/5,PLX4720,RAF,8.0
PSN1_PANCREAS,PSN1,PLX4720,RAF,8.0
QGP1_PANCREAS,QGP-1,PLX4720,RAF,8.0
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Raji,PLX4720,RAF,8.0
RD_SOFT_TISSUE,RD,PLX4720,RAF,8.0
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Reh,PLX4720,RAF,8.0
RERFGC1B_STOMACH,RERF-GC-1B,PLX4720,RAF,8.0
RERFLCAI_LUNG,RERF-LC-AI,PLX4720,RAF,8.0
RERFLCMS_LUNG,RERF-LC-MS,PLX4720,RAF,8.0
RKN_OVARY,RKN,PLX4720,RAF,8.0
RKO_LARGE_INTESTINE,RKO,PLX4720,RAF,8.0
RL952_ENDOMETRIUM,RL95-2,PLX4720,RAF,8.0
RPMI7951_SKIN,RPMI-7951,PLX4720,RAF,8.0
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RPMI-8402,PLX4720,RAF,8.0
RT112_URINARY_TRACT,RT-112,PLX4720,RAF,8.0
RT4_URINARY_TRACT,RT4,PLX4720,RAF,8.0
RVH421_SKIN,RVH-421,PLX4720,RAF,0.770638406
SAOS2_BONE,Saos-2,PLX4720,RAF,8.0
SBC5_LUNG,SBC-5,PLX4720,RAF,8.0
SCABER_URINARY_TRACT,SCaBER,PLX4720,RAF,8.0
SCC25_UPPER_AERODIGESTIVE_TRACT,SCC-25,PLX4720,RAF,8.0
SCC9_UPPER_AERODIGESTIVE_TRACT,SCC-9,PLX4720,RAF,8.0
SF126_CENTRAL_NERVOUS_SYSTEM,SF126,PLX4720,RAF,8.0
SF295_CENTRAL_NERVOUS_SYSTEM,SF-295,PLX4720,RAF,8.0
SF8657,SF8657,PLX4720,RAF,8.0
SH10TC_STOMACH,SH-10-TC,PLX4720,RAF,8.0
SHP77_LUNG,SHP-77,PLX4720,RAF,8.0
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SIG-M5,PLX4720,RAF,0.033569854
SIMA_AUTONOMIC_GANGLIA,SIMA,PLX4720,RAF,8.0
SJRH30_SOFT_TISSUE,SJRH30,PLX4720,RAF,8.0
SJSA1_BONE,SJSA-1,PLX4720,RAF,8.0
SKBR3_BREAST,SK-BR-3,PLX4720,RAF,8.0
SKCO1_LARGE_INTESTINE,SK-CO-1,PLX4720,RAF,8.0
SKES1_BONE,SK-ES-1,PLX4720,RAF,8.0
SKHEP1_LIVER,SK-HEP-1,PLX4720,RAF,8.0
SKLMS1_SOFT_TISSUE,SK-LMS-1,PLX4720,RAF,6.450375557
SKLU1_LUNG,SK-LU-1,PLX4720,RAF,8.0
SKMEL2_SKIN,SK-MEL-2,PLX4720,RAF,2.531646013
SKMEL24_SKIN,SK-MEL-24,PLX4720,RAF,5.15450716
SKMEL30_SKIN,SK-MEL-30,PLX4720,RAF,8.0
SKMEL31_SKIN,SK-MEL-31,PLX4720,RAF,8.0
SKMEL5_SKIN,SK-MEL-5,PLX4720,RAF,0.369111031
SKMES1_LUNG,SK-MES-1,PLX4720,RAF,6.108966351
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SK-MM-2,PLX4720,RAF,8.0
SKNAS_AUTONOMIC_GANGLIA,SK-N-AS,PLX4720,RAF,8.0
SKNBE2_AUTONOMIC_GANGLIA,SK-N-BE(2),PLX4720,RAF,8.0
SKNDZ_AUTONOMIC_GANGLIA,SK-N-DZ,PLX4720,RAF,8.0
SKNFI_AUTONOMIC_GANGLIA,SK-N-FI,PLX4720,RAF,8.0
SKNSH_AUTONOMIC_GANGLIA,SK-N-SH,PLX4720,RAF,6.900910854
SKOV3_OVARY,SK-OV-3,PLX4720,RAF,8.0
SNGM_ENDOMETRIUM,SNG-M,PLX4720,RAF,8.0
SNU1_STOMACH,SNU-1,PLX4720,RAF,8.0
SNU16_STOMACH,SNU-16,PLX4720,RAF,8.0
SNU182_LIVER,SNU-182,PLX4720,RAF,8.0
SNU387_LIVER,SNU-387,PLX4720,RAF,8.0
SNU398_LIVER,SNU-398,PLX4720,RAF,8.0
SNU423_LIVER,SNU-423,PLX4720,RAF,8.0
SNU449_LIVER,SNU-449,PLX4720,RAF,8.0
SNU475_LIVER,SNU-475,PLX4720,RAF,8.0
SNUC2A_LARGE_INTESTINE,SNU-C2A,PLX4720,RAF,8.0
SNUC2B,SNU-C2B,PLX4720,RAF,8.0
SQ1_LUNG,Sq-1,PLX4720,RAF,8.0
SU8686_PANCREAS,SU.86.86,PLX4720,RAF,8.0
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-10,PLX4720,RAF,8.0
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-4,PLX4720,RAF,3.607176882
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-6,PLX4720,RAF,8.0
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SU-DHL-8,PLX4720,RAF,8.0
SUIT2_PANCREAS,SUIT-2,PLX4720,RAF,8.0
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUP-M2,PLX4720,RAF,8.0
SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUP-T1,PLX4720,RAF,8.0
SW1088_CENTRAL_NERVOUS_SYSTEM,SW 1088,PLX4720,RAF,6.770390034
SW1271_LUNG,SW 1271,PLX4720,RAF,8.0
SW1353_BONE,SW 1353,PLX4720,RAF,8.0
SW1417_LARGE_INTESTINE,SW1417,PLX4720,RAF,2.278774738
SW1573_LUNG,SW 1573,PLX4720,RAF,8.0
SW1990_PANCREAS,SW 1990,PLX4720,RAF,8.0
SW403_LARGE_INTESTINE,SW403,PLX4720,RAF,8.0
SW48_LARGE_INTESTINE,SW48,PLX4720,RAF,8.0
SW480_LARGE_INTESTINE,SW480,PLX4720,RAF,8.0
SW579_THYROID,SW579,PLX4720,RAF,8.0
SW620_LARGE_INTESTINE,SW620,PLX4720,RAF,8.0
SW780_URINARY_TRACT,SW 780,PLX4720,RAF,8.0
SW900_LUNG,SW 900,PLX4720,RAF,8.0
T24_URINARY_TRACT,T24,PLX4720,RAF,4.326249123
T3M10_LUNG,T3M-10,PLX4720,RAF,8.0
T47D_BREAST,T-47D,PLX4720,RAF,8.0
T84_LARGE_INTESTINE,T84,PLX4720,RAF,8.0
T98G_CENTRAL_NERVOUS_SYSTEM,T98G,PLX4720,RAF,8.0
TC71_BONE,TC-71,PLX4720,RAF,8.0
TCCSUP_URINARY_TRACT,TCCSUP,PLX4720,RAF,8.0
TE1_OESOPHAGUS,TE-1,PLX4720,RAF,8.0
TE15_OESOPHAGUS,TE-15,PLX4720,RAF,8.0
TE5_OESOPHAGUS,TE-5,PLX4720,RAF,8.0
TE617T_SOFT_TISSUE,TE 617.T,PLX4720,RAF,8.0
TE9_OESOPHAGUS,TE-9,PLX4720,RAF,8.0
TEN_ENDOMETRIUM,TEN,PLX4720,RAF,8.0
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Toledo,PLX4720,RAF,8.0
TOV112D_OVARY,TOV-112D,PLX4720,RAF,8.0
TOV21G_OVARY,TOV-21G,PLX4720,RAF,3.959041595
TT2609C02_THYROID,TT2609-C02,PLX4720,RAF,8.0
TYKNU_OVARY,TYK-nu,PLX4720,RAF,8.0
U118MG_CENTRAL_NERVOUS_SYSTEM,U-118 MG,PLX4720,RAF,8.0
U2OS_BONE,U-2 OS,PLX4720,RAF,8.0
U87MG_CENTRAL_NERVOUS_SYSTEM,U-87 MG,PLX4720,RAF,8.0
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U-937,PLX4720,RAF,8.0
UACC257_SKIN,UACC-257,PLX4720,RAF,1.064142346
UACC62_SKIN,UACC-62,PLX4720,RAF,0.249700621
UACC812_BREAST,UACC-812,PLX4720,RAF,8.0
UMUC3_URINARY_TRACT,UM-UC-3,PLX4720,RAF,8.0
VMRCLCD_LUNG,VMRC-LCD,PLX4720,RAF,8.0
VMRCRCW_KIDNEY,VMRC-RCW,PLX4720,RAF,8.0
VMRCRCZ_KIDNEY,VMRC-RCZ,PLX4720,RAF,8.0
WM115_SKIN,WM-115,PLX4720,RAF,8.0
WM1799_SKIN,WM1799,PLX4720,RAF,1.226397991
WM2664_SKIN,WM-266-4,PLX4720,RAF,1.578695059
WM793_SKIN,WM-793,PLX4720,RAF,8.0
WM88_SKIN,WM-88,PLX4720,RAF,0.204083994
WM983B_SKIN,WM-983B,PLX4720,RAF,0.51123476
YKG1_CENTRAL_NERVOUS_SYSTEM,YKG1,PLX4720,RAF,8.0
ZR751_BREAST,ZR-75-1,PLX4720,RAF,8.0
ZR7530_BREAST,ZR-75-30,PLX4720,RAF,8.0
1321N1_CENTRAL_NERVOUS_SYSTEM,1321N1,NVP-TAE684,ALK,3.001203775
22RV1_PROSTATE,22Rv1,NVP-TAE684,ALK,4.14404583
42MGBA_CENTRAL_NERVOUS_SYSTEM,42-MG-BA,NVP-TAE684,ALK,2.827590942
5637_URINARY_TRACT,5637,NVP-TAE684,ALK,2.473094463
639V_URINARY_TRACT,639-V,NVP-TAE684,ALK,2.217580795
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,697,NVP-TAE684,ALK,0.840449274
769P_KIDNEY,769-P,NVP-TAE684,ALK,6.65909338
786O_KIDNEY,786-O,NVP-TAE684,ALK,8.0
8305C_THYROID,8305C,NVP-TAE684,ALK,2.532259464
8505C_THYROID,8505C,NVP-TAE684,ALK,6.509103775
8MGBA_CENTRAL_NERVOUS_SYSTEM,8-MG-BA,NVP-TAE684,ALK,2.379003525
A172_CENTRAL_NERVOUS_SYSTEM,A172,NVP-TAE684,ALK,2.530820608
A204_SOFT_TISSUE,A-204,NVP-TAE684,ALK,2.659318924
A2058_SKIN,A2058,NVP-TAE684,ALK,4.927721977
A253_SALIVARY_GLAND,A-253,NVP-TAE684,ALK,8.0
A2780_OVARY,A2780,NVP-TAE684,ALK,1.494494081
A375_SKIN,A-375,NVP-TAE684,ALK,1.073880553
A549_LUNG,A549,NVP-TAE684,ALK,1.637758732
A673_BONE,A-673,NVP-TAE684,ALK,1.243872643
ACHN_KIDNEY,ACHN,NVP-TAE684,ALK,2.960450411
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ALL-SIL,NVP-TAE684,ALK,0.92615211
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AMO-1,NVP-TAE684,ALK,0.385257065
AN3CA_ENDOMETRIUM,AN3 CA,NVP-TAE684,ALK,8.0
ASPC1_PANCREAS,AsPC-1,NVP-TAE684,ALK,1.224158168
AU565_BREAST,AU565,NVP-TAE684,ALK,8.0
AZ521_STOMACH,AZ-521,NVP-TAE684,ALK,0.913940907
BCPAP_THYROID,B-CPAP,NVP-TAE684,ALK,1.781927466
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BDCM,NVP-TAE684,ALK,8.0
BFTC909_KIDNEY,BFTC-909,NVP-TAE684,ALK,7.229048729
BGC823_STOMACH,BGC-823,NVP-TAE684,ALK,0.940893948
BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BL-41,NVP-TAE684,ALK,8.0
BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BL-70,NVP-TAE684,ALK,8.0
BT20_BREAST,BT-20,NVP-TAE684,ALK,7.626374722
BT474_BREAST,BT-474,NVP-TAE684,ALK,8.0
BT549_BREAST,BT-549,NVP-TAE684,ALK,5.395706654
BXPC3_PANCREAS,BxPC-3,NVP-TAE684,ALK,5.210793972
C2BBE1_LARGE_INTESTINE,C2BBe1,NVP-TAE684,ALK,1.563514233
C32_SKIN,C32,NVP-TAE684,ALK,8.0
C3A_LIVER,C3A,NVP-TAE684,ALK,8.0
CAKI2_KIDNEY,Caki-2,NVP-TAE684,ALK,8.0
CAL12T_LUNG,CAL-12T,NVP-TAE684,ALK,0.690349579
CAL27_UPPER_AERODIGESTIVE_TRACT,CAL 27,NVP-TAE684,ALK,3.846338987
CAL78_BONE,CAL-78,NVP-TAE684,ALK,3.534169436
CAL851_BREAST,CAL-85-1,NVP-TAE684,ALK,8.0
CALU1_LUNG,Calu-1,NVP-TAE684,ALK,6.918637276
CALU3_LUNG,Calu-3,NVP-TAE684,ALK,5.718297482
CALU6_LUNG,Calu-6,NVP-TAE684,ALK,0.77653265
CAMA1_BREAST,CAMA-1,NVP-TAE684,ALK,8.0
CAPAN2_PANCREAS,Capan-2,NVP-TAE684,ALK,0.671418905
CAS1_CENTRAL_NERVOUS_SYSTEM,CAS-1,NVP-TAE684,ALK,4.411480904
CCK81_LARGE_INTESTINE,CCK-81,NVP-TAE684,ALK,2.169864178
CHL1_SKIN,CHL-1,NVP-TAE684,ALK,3.202846527
CHP212_AUTONOMIC_GANGLIA,CHP-212,NVP-TAE684,ALK,2.156605005
CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CI-1,NVP-TAE684,ALK,8.0
CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CMK-86,NVP-TAE684,ALK,0.806377411
COLO201_LARGE_INTESTINE,COLO 201,NVP-TAE684,ALK,1.793434024
COLO205_LARGE_INTESTINE,COLO 205,NVP-TAE684,ALK,0.85494256
COLO320_LARGE_INTESTINE,COLO-320,NVP-TAE684,ALK,0.329955041
COLO677_LUNG,COLO-677,NVP-TAE684,ALK,2.054227352
COLO678_LARGE_INTESTINE,COLO-678,NVP-TAE684,ALK,4.441536427
COLO679_SKIN,COLO-679,NVP-TAE684,ALK,8.0
COLO699_LUNG,COLO-699,NVP-TAE684,ALK,1.170873761
COLO741_SKIN,COLO 741,NVP-TAE684,ALK,8.0
CORL105_LUNG,COR-L105,NVP-TAE684,ALK,8.0
CORL23_LUNG,COR-L23,NVP-TAE684,ALK,7.618295193
COV318_OVARY,COV318,NVP-TAE684,ALK,4.677239895
COV504_OVARY,COV504,NVP-TAE684,ALK,2.071975231
DAOY_CENTRAL_NERVOUS_SYSTEM,Daoy,NVP-TAE684,ALK,8.0
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,DBTRG-05MG,NVP-TAE684,ALK,3.781657457
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DEL,NVP-TAE684,ALK,0.009624531
DETROIT562_UPPER_AERODIGESTIVE_TRACT,Detroit 562,NVP-TAE684,ALK,8.0
DKMG_CENTRAL_NERVOUS_SYSTEM,DK-MG,NVP-TAE684,ALK,8.0
DMS114_LUNG,DMS 114,NVP-TAE684,ALK,0.894316435
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DOHH-2,NVP-TAE684,ALK,0.768781009
DOV13_OVARY,DOV13,NVP-TAE684,ALK,5.57474947
DU145_PROSTATE,DU 145,NVP-TAE684,ALK,2.689102173
DV90_LUNG,DV-90,NVP-TAE684,ALK,1.319583046
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EB1,NVP-TAE684,ALK,8.0
EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EB2,NVP-TAE684,ALK,8.0
EBC1_LUNG,EBC-1,NVP-TAE684,ALK,2.244243145
EFE184_ENDOMETRIUM,EFE-184,NVP-TAE684,ALK,8.0
EFM19_BREAST,EFM-19,NVP-TAE684,ALK,8.0
EFO21_OVARY,EFO-21,NVP-TAE684,ALK,1.474155068
EFO27_OVARY,EFO-27,NVP-TAE684,ALK,8.0
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EM-2,NVP-TAE684,ALK,1.351062655
EN_ENDOMETRIUM,EN,NVP-TAE684,ALK,8.0
ES2_OVARY,ES-2,NVP-TAE684,ALK,8.0
ESS1_ENDOMETRIUM,ESS-1,NVP-TAE684,ALK,2.685304403
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,F-36P,NVP-TAE684,ALK,0.419441044
FADU_UPPER_AERODIGESTIVE_TRACT,FaDu,NVP-TAE684,ALK,5.832924843
FU97_STOMACH,FU97,NVP-TAE684,ALK,2.849743128
FUOV1_OVARY,FU-OV-1,NVP-TAE684,ALK,2.28670001
G361_SKIN,G-361,NVP-TAE684,ALK,4.944403648
G401_SOFT_TISSUE,G-401,NVP-TAE684,ALK,1.472729087
G402_SOFT_TISSUE,G-402,NVP-TAE684,ALK,8.0
GAMG_CENTRAL_NERVOUS_SYSTEM,GAMG,NVP-TAE684,ALK,8.0
GB1_CENTRAL_NERVOUS_SYSTEM,GB-1,NVP-TAE684,ALK,2.040796757
GCIY_STOMACH,GCIY,NVP-TAE684,ALK,2.915857792
GCT_SOFT_TISSUE,GCT,NVP-TAE684,ALK,1.617829323
GI1_CENTRAL_NERVOUS_SYSTEM,GI-1,NVP-TAE684,ALK,3.301204205
GLC82_LUNG,GLC-82,NVP-TAE684,ALK,1.466498137
GMS10_CENTRAL_NERVOUS_SYSTEM,GMS-10,NVP-TAE684,ALK,6.281594753
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,GRANTA-519,NVP-TAE684,ALK,0.91481179
H4_CENTRAL_NERVOUS_SYSTEM,H4,NVP-TAE684,ALK,2.550216913
HARA_LUNG,HARA,NVP-TAE684,ALK,3.312074423
HCC1187_BREAST,HCC1187,NVP-TAE684,ALK,8.0
HCC1395_BREAST,HCC1395,NVP-TAE684,ALK,8.0
HCC15_LUNG,HCC-15,NVP-TAE684,ALK,3.222835064
HCC1569_BREAST,HCC1569,NVP-TAE684,ALK,8.0
HCC1806_BREAST,HCC1806,NVP-TAE684,ALK,2.626514673
HCC1954_BREAST,HCC1954,NVP-TAE684,ALK,7.747289658
HCC2935_LUNG,HCC2935,NVP-TAE684,ALK,3.912908316
HCC4006_LUNG,HCC4006,NVP-TAE684,ALK,3.425027609
HCC44_LUNG,HCC-44,NVP-TAE684,ALK,5.976231575
HCC56_LARGE_INTESTINE,HCC-56,NVP-TAE684,ALK,6.227405548
HCC70_BREAST,HCC70,NVP-TAE684,ALK,6.094072261
HCC78_LUNG,HCC-78,NVP-TAE684,ALK,8.0
HCC827_LUNG,HCC827,NVP-TAE684,ALK,0.036157422
HCT116_LARGE_INTESTINE,HCT 116,NVP-TAE684,ALK,4.750010014
HCT15_LARGE_INTESTINE,HCT-15,NVP-TAE684,ALK,5.418049335
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HD-MY-Z,NVP-TAE684,ALK,2.796273947
HDQP1_BREAST,HDQ-P1,NVP-TAE684,ALK,0.60489908
HEC151_ENDOMETRIUM,HEC-151,NVP-TAE684,ALK,1.77215457
HEC1A_ENDOMETRIUM,HEC-1-A,NVP-TAE684,ALK,8.0
HEC1B_ENDOMETRIUM,HEC-1-B,NVP-TAE684,ALK,3.221070013
HEC251_ENDOMETRIUM,HEC-251,NVP-TAE684,ALK,3.615829468
HEC265_ENDOMETRIUM,HEC-265,NVP-TAE684,ALK,8.0
HEC59_ENDOMETRIUM,HEC-59,NVP-TAE684,ALK,2.747899294
HEC6_ENDOMETRIUM,HEC-6,NVP-TAE684,ALK,8.0
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL 92.1.7,NVP-TAE684,ALK,8.0
HEP3B217_LIVER,Hep 3B2.1-7,NVP-TAE684,ALK,1.113664031
HEPG2_LIVER,Hep G2,NVP-TAE684,ALK,0.550195515
HEYA8_OVARY,Hey-A8,NVP-TAE684,ALK,4.445700169
HGC27_STOMACH,HGC-27,NVP-TAE684,ALK,1.122888923
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HH,NVP-TAE684,ALK,7.147410516
HLE_LIVER,HLE,NVP-TAE684,ALK,5.970817566
HLF_LIVER,HLF,NVP-TAE684,ALK,5.347187996
HMC18_BREAST,HMC-1-8,NVP-TAE684,ALK,3.662677526
HMCB_SKIN,HMCB,NVP-TAE684,ALK,1.607622266
HOS_BONE,HOS,NVP-TAE684,ALK,8.0
HPAC_PANCREAS,HPAC,NVP-TAE684,ALK,2.2234478
HPAFII_PANCREAS,HPAF-II,NVP-TAE684,ALK,8.0
HS229T_LUNG,Hs 229.T,NVP-TAE684,ALK,3.954421997
HS294T_SKIN,Hs 294T,NVP-TAE684,ALK,5.729112625
HS578T_BREAST,Hs 578T,NVP-TAE684,ALK,8.0
HS683_CENTRAL_NERVOUS_SYSTEM,Hs 683,NVP-TAE684,ALK,3.532052755
HS695T_SKIN,Hs 695T,NVP-TAE684,ALK,8.0
HS729_SOFT_TISSUE,Hs 729,NVP-TAE684,ALK,8.0
HS739T_BREAST,Hs 739.T,NVP-TAE684,ALK,1.955537677
HS746T_STOMACH,Hs 746T,NVP-TAE684,ALK,5.439565659
HS766T_PANCREAS,Hs 766T,NVP-TAE684,ALK,5.293654442
HS840T_UPPER_AERODIGESTIVE_TRACT,Hs 840.T,NVP-TAE684,ALK,1.955447555
